filename,preds
melspec_1945.npy,['Dishes' 'Running_water' 'Speech']
melspec_154.npy,['Electric_shaver_toothbrush' 'Speech']
melspec_1079.npy,['Speech' 'Vacuum_cleaner']
melspec_2480.npy,['Blender' 'Speech']
melspec_1384.npy,['Alarm_bell_ringing' 'Speech']
melspec_159.npy,['Blender' 'Speech']
melspec_272.npy,['Electric_shaver_toothbrush' 'Speech']
melspec_414.npy,['Electric_shaver_toothbrush' 'Speech']
melspec_503.npy,['Speech']
melspec_1852.npy,['Dishes' 'Frying' 'Speech']
melspec_1700.npy,['Alarm_bell_ringing' 'Speech']
melspec_1681.npy,['Running_water' 'Speech']
melspec_267.npy,['Dog' 'Speech']
melspec_2394.npy,['Dog' 'Speech']
melspec_982.npy,['Alarm_bell_ringing' 'Speech']
melspec_734.npy,['Dishes' 'Speech']
melspec_914.npy,['Cat' 'Speech']
melspec_1085.npy,['Dishes' 'Frying' 'Speech']
melspec_548.npy,['Speech' 'Vacuum_cleaner']
melspec_1011.npy,['Dishes' 'Frying' 'Speech']
melspec_1746.npy,['Electric_shaver_toothbrush' 'Speech']
melspec_2241.npy,['Alarm_bell_ringing' 'Speech']
melspec_402.npy,['Running_water' 'Speech']
melspec_846.npy,['Electric_shaver_toothbrush' 'Speech']
melspec_2095.npy,['Running_water' 'Speech']
melspec_1237.npy,['Dog' 'Speech']
melspec_2129.npy,['Dog' 'Speech']
melspec_1374.npy,['Dog' 'Speech']
melspec_74.npy,['Dog' 'Speech']
melspec_1161.npy,['Dog' 'Speech']
melspec_1656.npy,['Alarm_bell_ringing' 'Speech']
melspec_1530.npy,['Cat' 'Speech']
melspec_1741.npy,['Alarm_bell_ringing' 'Speech']
melspec_1266.npy,['Speech']
melspec_639.npy,['Blender' 'Speech']
melspec_294.npy,['Dishes' 'Frying' 'Speech']
melspec_2269.npy,['Dishes' 'Frying' 'Speech']
melspec_52.npy,['Dog' 'Speech']
melspec_850.npy,['Dishes' 'Frying' 'Speech']
melspec_1001.npy,['Running_water' 'Speech']
melspec_1108.npy,['Dog' 'Speech']
melspec_1094.npy,['Alarm_bell_ringing' 'Speech']
melspec_1395.npy,['Speech']
melspec_2026.npy,['Running_water' 'Speech']
melspec_1212.npy,['Electric_shaver_toothbrush' 'Speech']
melspec_1258.npy,['Speech']
melspec_398.npy,['Electric_shaver_toothbrush' 'Speech']
melspec_123.npy,['Cat' 'Speech']
melspec_196.npy,['Dishes' 'Frying' 'Speech']
melspec_2074.npy,['Speech']
melspec_960.npy,['Dishes' 'Frying' 'Speech']
melspec_1682.npy,['Dishes' 'Speech']
melspec_2479.npy,['Dog' 'Speech']
melspec_112.npy,['Speech']
melspec_374.npy,['Speech' 'Vacuum_cleaner']
melspec_1626.npy,['Speech']
melspec_252.npy,['Running_water' 'Speech']
melspec_2248.npy,['Electric_shaver_toothbrush' 'Speech']
melspec_2351.npy,['Speech']
melspec_1576.npy,['Dishes' 'Speech']
melspec_1341.npy,['Speech']
melspec_1612.npy,['Dishes' 'Speech']
melspec_2140.npy,['Blender']
melspec_2428.npy,['Electric_shaver_toothbrush' 'Speech']
melspec_524.npy,['Dishes' 'Dog' 'Speech']
melspec_877.npy,['Dishes' 'Frying' 'Speech']
melspec_1424.npy,['Speech']
melspec_2315.npy,['Speech']
melspec_1343.npy,['Speech' 'Vacuum_cleaner']
melspec_601.npy,['Speech']
melspec_2208.npy,['Cat' 'Speech']
melspec_552.npy,['Speech']
melspec_1018.npy,['Alarm_bell_ringing' 'Dog' 'Speech']
melspec_2329.npy,['Alarm_bell_ringing' 'Speech']
melspec_782.npy,['Speech' 'Vacuum_cleaner']
melspec_105.npy,['Speech' 'Vacuum_cleaner']
melspec_971.npy,['Alarm_bell_ringing' 'Speech']
melspec_905.npy,['Cat' 'Speech']
melspec_181.npy,['Dog' 'Speech']
melspec_157.npy,['Cat' 'Speech']
melspec_1295.npy,['Dishes' 'Frying']
melspec_1908.npy,['Alarm_bell_ringing' 'Speech']
melspec_1605.npy,['Electric_shaver_toothbrush' 'Speech' 'Vacuum_cleaner']
melspec_379.npy,['Blender' 'Speech']
melspec_692.npy,['Alarm_bell_ringing' 'Speech']
melspec_1037.npy,['Speech']
melspec_784.npy,['Electric_shaver_toothbrush' 'Speech']
melspec_1953.npy,['Speech']
melspec_753.npy,['Blender' 'Speech']
melspec_810.npy,['Speech' 'Vacuum_cleaner']
melspec_938.npy,['Speech' 'Vacuum_cleaner']
melspec_469.npy,['Blender' 'Speech']
melspec_384.npy,['Alarm_bell_ringing' 'Speech']
melspec_2175.npy,['Frying' 'Speech']
melspec_716.npy,['Dishes' 'Frying' 'Speech']
melspec_2249.npy,['Speech']
melspec_2468.npy,['Dog' 'Speech']
melspec_1755.npy,['Blender' 'Speech']
melspec_238.npy,['Speech']
melspec_2122.npy,['Frying' 'Speech']
melspec_2437.npy,['Dog' 'Speech']
melspec_493.npy,['Alarm_bell_ringing' 'Speech']
melspec_2377.npy,['Speech' 'Vacuum_cleaner']
melspec_2221.npy,['Alarm_bell_ringing' 'Dishes' 'Frying' 'Speech']
melspec_1052.npy,['Dog' 'Speech']
melspec_808.npy,['Blender' 'Running_water' 'Speech']
melspec_1851.npy,['Dishes' 'Frying' 'Speech']
melspec_835.npy,['Running_water' 'Speech']
melspec_520.npy,['Running_water' 'Speech']
melspec_887.npy,['Electric_shaver_toothbrush' 'Speech']
melspec_2123.npy,['Speech']
melspec_60.npy,['Speech' 'Vacuum_cleaner']
melspec_2464.npy,['Electric_shaver_toothbrush' 'Speech']
melspec_2238.npy,['Dog' 'Speech']
melspec_1182.npy,['Running_water' 'Speech']
melspec_199.npy,['Dishes' 'Speech']
melspec_1602.npy,['Electric_shaver_toothbrush' 'Speech']
melspec_1421.npy,['Dog' 'Speech']
melspec_1597.npy,['Running_water' 'Speech']
melspec_1089.npy,['Speech']
melspec_534.npy,['Speech']
melspec_187.npy,['Speech']
melspec_1147.npy,['Speech' 'Vacuum_cleaner']
melspec_2111.npy,['Alarm_bell_ringing' 'Speech']
melspec_1238.npy,['Speech' 'Vacuum_cleaner']
melspec_1274.npy,['Dishes' 'Speech']
melspec_2366.npy,['Blender' 'Speech']
melspec_326.npy,['Alarm_bell_ringing' 'Speech']
melspec_1808.npy,['Speech']
melspec_1270.npy,['Cat' 'Speech']
melspec_517.npy,['Running_water' 'Speech']
melspec_2.npy,['Electric_shaver_toothbrush' 'Speech']
melspec_243.npy,['Dog' 'Speech']
melspec_1663.npy,['Speech']
melspec_1692.npy,['Electric_shaver_toothbrush' 'Speech']
melspec_1812.npy,['Running_water' 'Speech']
melspec_342.npy,['Speech']
melspec_1836.npy,['Speech']
melspec_1354.npy,['Dishes' 'Frying' 'Speech']
melspec_2125.npy,['Speech' 'Vacuum_cleaner']
melspec_1879.npy,['Speech' 'Vacuum_cleaner']
melspec_568.npy,['Running_water' 'Speech']
melspec_1613.npy,['Frying']
melspec_1002.npy,['Speech']
melspec_1954.npy,['Blender' 'Speech']
melspec_801.npy,['Speech']
melspec_218.npy,['Speech']
melspec_1650.npy,['Speech']
melspec_2236.npy,['Cat' 'Speech']
melspec_1508.npy,['Alarm_bell_ringing' 'Speech']
melspec_437.npy,['Dishes' 'Frying' 'Speech']
melspec_2131.npy,['Cat' 'Speech']
melspec_1269.npy,['Speech']
melspec_620.npy,['Blender' 'Speech']
melspec_1039.npy,['Alarm_bell_ringing' 'Speech']
melspec_506.npy,['Dishes' 'Frying' 'Speech']
melspec_1701.npy,['Running_water' 'Speech']
melspec_1447.npy,['Speech' 'Vacuum_cleaner']
melspec_234.npy,['Speech' 'Vacuum_cleaner']
melspec_1202.npy,['Blender' 'Speech']
melspec_48.npy,['Electric_shaver_toothbrush' 'Speech']
melspec_145.npy,['Dishes' 'Frying' 'Speech']
melspec_806.npy,['Blender' 'Speech']
melspec_1511.npy,['Alarm_bell_ringing' 'Speech']
melspec_1441.npy,['Alarm_bell_ringing' 'Speech']
melspec_633.npy,['Speech']
melspec_955.npy,['Dog' 'Speech']
melspec_1127.npy,['Speech']
melspec_1069.npy,['Speech']
melspec_1622.npy,['Electric_shaver_toothbrush' 'Speech']
melspec_2012.npy,['Speech']
melspec_1861.npy,['Cat' 'Speech']
melspec_570.npy,['Speech' 'Vacuum_cleaner']
melspec_700.npy,['Speech' 'Vacuum_cleaner']
melspec_329.npy,['Dog' 'Speech']
melspec_2154.npy,['Running_water' 'Speech']
melspec_1848.npy,['Dog' 'Speech']
melspec_1721.npy,['Alarm_bell_ringing' 'Speech']
melspec_1751.npy,['Dishes' 'Frying' 'Speech']
melspec_2180.npy,['Speech']
melspec_1719.npy,['Alarm_bell_ringing' 'Speech']
melspec_928.npy,['Speech']
melspec_2029.npy,['Dishes' 'Frying' 'Speech']
melspec_113.npy,['Running_water' 'Speech']
melspec_1959.npy,['Running_water' 'Speech']
melspec_2344.npy,['Speech' 'Vacuum_cleaner']
melspec_1974.npy,['Speech']
melspec_1619.npy,['Dishes' 'Frying' 'Speech']
melspec_368.npy,['Dog' 'Speech']
melspec_463.npy,['Dishes' 'Frying' 'Speech']
melspec_641.npy,['Alarm_bell_ringing' 'Speech']
melspec_1260.npy,['Dog' 'Speech']
melspec_2426.npy,['Electric_shaver_toothbrush' 'Speech']
melspec_275.npy,['Speech']
melspec_1551.npy,['Blender' 'Speech']
melspec_68.npy,['Alarm_bell_ringing' 'Speech']
melspec_2346.npy,['Speech' 'Vacuum_cleaner']
melspec_2097.npy,['Running_water' 'Speech']
melspec_2117.npy,['Electric_shaver_toothbrush' 'Running_water' 'Speech']
melspec_618.npy,['Electric_shaver_toothbrush' 'Speech']
melspec_590.npy,['Blender' 'Speech']
melspec_1191.npy,['Cat' 'Speech']
melspec_725.npy,['Blender' 'Speech']
melspec_2252.npy,['Dishes' 'Speech']
melspec_934.npy,['Electric_shaver_toothbrush' 'Speech']
melspec_2205.npy,['Blender' 'Speech']
melspec_945.npy,['Electric_shaver_toothbrush' 'Speech']
melspec_132.npy,['Dishes' 'Speech']
melspec_373.npy,['Dog' 'Speech']
melspec_1325.npy,['Speech']
melspec_377.npy,['Speech']
melspec_1825.npy,['Speech' 'Vacuum_cleaner']
melspec_2055.npy,['Speech']
melspec_473.npy,['Speech' 'Vacuum_cleaner']
melspec_1391.npy,['Electric_shaver_toothbrush' 'Speech']
melspec_261.npy,['Dog' 'Speech']
melspec_1942.npy,['Alarm_bell_ringing' 'Speech']
melspec_1646.npy,['Running_water' 'Speech']
melspec_474.npy,['Electric_shaver_toothbrush' 'Speech']
melspec_2378.npy,['Running_water' 'Speech']
melspec_708.npy,['Speech']
melspec_1116.npy,['Blender' 'Speech']
melspec_1209.npy,['Dishes' 'Frying']
melspec_1106.npy,['Electric_shaver_toothbrush' 'Speech']
melspec_923.npy,['Dishes' 'Frying']
melspec_2293.npy,['Electric_shaver_toothbrush' 'Speech']
melspec_1513.npy,['Electric_shaver_toothbrush' 'Speech']
melspec_305.npy,['Dishes' 'Frying' 'Speech']
melspec_944.npy,['Speech' 'Vacuum_cleaner']
melspec_1549.npy,['Dishes' 'Frying' 'Running_water' 'Speech']
melspec_4.npy,['Cat' 'Speech']
melspec_24.npy,['Speech' 'Vacuum_cleaner']
melspec_2105.npy,['Speech']
melspec_2132.npy,['Alarm_bell_ringing' 'Speech']
melspec_793.npy,['Speech']
melspec_796.npy,['Running_water' 'Speech']
melspec_920.npy,['Speech' 'Vacuum_cleaner']
melspec_1141.npy,['Speech' 'Vacuum_cleaner']
melspec_172.npy,['Speech' 'Vacuum_cleaner']
melspec_946.npy,['Dishes' 'Speech']
melspec_478.npy,['Speech' 'Vacuum_cleaner']
melspec_186.npy,['Alarm_bell_ringing' 'Speech']
melspec_351.npy,['Speech' 'Vacuum_cleaner']
melspec_902.npy,['Speech']
melspec_11.npy,['Running_water' 'Speech']
melspec_2417.npy,['Blender' 'Speech']
melspec_121.npy,['Cat' 'Speech']
melspec_259.npy,['Dishes' 'Frying' 'Speech']
melspec_894.npy,['Dishes' 'Frying' 'Speech']
melspec_2497.npy,['Dishes' 'Frying' 'Speech']
melspec_686.npy,['Dog' 'Speech']
melspec_2491.npy,['Cat' 'Speech']
melspec_1678.npy,['Running_water' 'Speech']
melspec_2068.npy,['Blender' 'Speech']
melspec_2174.npy,['Speech']
melspec_591.npy,['Alarm_bell_ringing' 'Speech']
melspec_851.npy,['Blender' 'Speech']
melspec_2373.npy,['Speech' 'Vacuum_cleaner']
melspec_360.npy,['Speech']
melspec_2391.npy,['Running_water' 'Speech' 'Vacuum_cleaner']
melspec_1834.npy,['Speech' 'Vacuum_cleaner']
melspec_654.npy,['Speech']
melspec_663.npy,['Electric_shaver_toothbrush' 'Speech']
melspec_2456.npy,['Alarm_bell_ringing' 'Speech']
melspec_2202.npy,['Dog' 'Speech']
melspec_407.npy,['Speech']
melspec_23.npy,['Dog' 'Speech']
melspec_991.npy,['Alarm_bell_ringing' 'Speech']
melspec_1206.npy,['Blender' 'Speech']
melspec_1109.npy,['Dishes' 'Frying' 'Speech']
melspec_281.npy,['Speech']
melspec_2488.npy,['Dog' 'Speech']
melspec_984.npy,['Speech' 'Vacuum_cleaner']
melspec_719.npy,['Dishes' 'Speech']
melspec_1560.npy,['Speech' 'Vacuum_cleaner']
melspec_1121.npy,['Speech']
melspec_1603.npy,['Alarm_bell_ringing' 'Speech']
melspec_705.npy,['Alarm_bell_ringing' 'Speech']
melspec_212.npy,['Electric_shaver_toothbrush' 'Speech']
melspec_1737.npy,['Speech' 'Vacuum_cleaner']
melspec_2080.npy,['Speech' 'Vacuum_cleaner']
melspec_919.npy,['Dog' 'Speech']
melspec_1750.npy,['Speech']
melspec_1261.npy,['Blender' 'Speech']
melspec_2476.npy,['Running_water' 'Speech']
melspec_2461.npy,['Dishes' 'Speech']
melspec_1889.npy,['Speech']
melspec_239.npy,['Dishes' 'Frying' 'Speech']
melspec_904.npy,['Dishes' 'Frying' 'Speech']
melspec_2006.npy,['Speech' 'Vacuum_cleaner']
melspec_425.npy,['Speech']
melspec_1939.npy,['Blender' 'Speech']
melspec_605.npy,['Electric_shaver_toothbrush' 'Speech']
melspec_699.npy,['Dog' 'Speech']
melspec_1708.npy,['Dishes' 'Frying' 'Speech']
melspec_2304.npy,['Running_water' 'Speech']
melspec_2354.npy,['Speech' 'Vacuum_cleaner']
melspec_2357.npy,['Dog' 'Speech']
melspec_1007.npy,['Dishes' 'Frying' 'Speech']
melspec_1361.npy,['Running_water' 'Speech']
melspec_531.npy,['Running_water' 'Speech']
melspec_1557.npy,['Dishes' 'Frying' 'Speech']
melspec_1136.npy,['Dog' 'Speech']
melspec_1919.npy,['Speech']
melspec_1481.npy,['Cat' 'Speech']
melspec_1387.npy,['Alarm_bell_ringing' 'Speech']
melspec_895.npy,['Alarm_bell_ringing' 'Speech']
melspec_2225.npy,['Dishes' 'Frying' 'Speech']
melspec_1502.npy,['Speech']
melspec_852.npy,['Speech']
melspec_1432.npy,['Alarm_bell_ringing' 'Speech']
melspec_2471.npy,['Blender' 'Speech']
melspec_1173.npy,['Speech']
melspec_1833.npy,['Electric_shaver_toothbrush' 'Speech']
melspec_1152.npy,['Electric_shaver_toothbrush' 'Speech']
melspec_388.npy,['Blender' 'Speech']
melspec_2016.npy,['Alarm_bell_ringing' 'Speech']
melspec_1386.npy,['Blender' 'Speech']
melspec_957.npy,['Cat' 'Speech']
melspec_535.npy,['Alarm_bell_ringing' 'Speech']
melspec_325.npy,['Alarm_bell_ringing' 'Speech']
melspec_1284.npy,['Alarm_bell_ringing' 'Speech']
melspec_116.npy,['Alarm_bell_ringing' 'Dog' 'Speech']
melspec_1174.npy,['Dishes' 'Frying' 'Speech']
melspec_624.npy,['Alarm_bell_ringing' 'Dog' 'Speech']
melspec_2384.npy,['Frying' 'Speech']
melspec_380.npy,['Dishes' 'Frying' 'Speech']
melspec_696.npy,['Dog' 'Speech']
melspec_862.npy,['Dishes' 'Frying' 'Speech']
melspec_2177.npy,['Alarm_bell_ringing' 'Speech']
melspec_266.npy,['Dishes' 'Frying' 'Speech']
melspec_2353.npy,['Running_water' 'Speech']
melspec_1752.npy,['Alarm_bell_ringing' 'Speech']
melspec_399.npy,['Alarm_bell_ringing' 'Speech']
melspec_277.npy,['Speech' 'Vacuum_cleaner']
melspec_308.npy,['Dishes' 'Frying' 'Speech']
melspec_1815.npy,['Dog' 'Speech']
melspec_676.npy,['Speech']
melspec_563.npy,['Speech']
melspec_1642.npy,['Blender' 'Speech']
melspec_1675.npy,['Blender' 'Dishes' 'Speech']
melspec_1992.npy,['Dog' 'Speech']
melspec_1006.npy,['Electric_shaver_toothbrush' 'Speech']
melspec_2047.npy,['Dog' 'Speech']
melspec_1900.npy,['Dog' 'Speech']
melspec_418.npy,['Dishes' 'Frying' 'Speech']
melspec_1194.npy,['Cat' 'Speech']
melspec_31.npy,['Dishes' 'Frying' 'Speech']
melspec_40.npy,['Speech']
melspec_1239.npy,['Speech']
melspec_1105.npy,['Speech' 'Vacuum_cleaner']
melspec_1180.npy,['Speech']
melspec_1224.npy,['Dog' 'Speech']
melspec_1797.npy,['Dishes' 'Frying' 'Speech']
melspec_1781.npy,['Running_water' 'Speech']
melspec_2469.npy,['Speech' 'Vacuum_cleaner']
melspec_128.npy,['Speech']
melspec_1631.npy,['Frying' 'Speech']
melspec_124.npy,['Electric_shaver_toothbrush' 'Speech']
melspec_519.npy,['Speech']
melspec_111.npy,['Blender' 'Speech']
melspec_2298.npy,['Dishes' 'Frying' 'Speech']
melspec_998.npy,['Speech' 'Vacuum_cleaner']
melspec_1046.npy,['Dog' 'Speech']
melspec_2371.npy,['Speech']
melspec_1050.npy,['Electric_shaver_toothbrush' 'Speech']
melspec_1647.npy,['Speech']
melspec_2328.npy,['Running_water' 'Speech']
melspec_992.npy,['Dishes' 'Frying' 'Speech']
melspec_954.npy,['Blender' 'Speech']
melspec_90.npy,['Speech']
melspec_347.npy,['Dog' 'Speech']
melspec_1575.npy,['Dishes' 'Frying' 'Speech']
melspec_2277.npy,['Dishes' 'Frying' 'Speech']
melspec_262.npy,['Running_water' 'Speech']
melspec_303.npy,['Speech']
melspec_1225.npy,['Alarm_bell_ringing' 'Speech']
melspec_1623.npy,['Dog' 'Running_water' 'Speech']
melspec_1779.npy,['Speech' 'Vacuum_cleaner']
melspec_269.npy,['Speech']
melspec_2139.npy,['Speech']
melspec_401.npy,['Speech']
melspec_1722.npy,['Blender' 'Speech']
melspec_161.npy,['Speech']
melspec_2121.npy,['Running_water' 'Speech']
melspec_454.npy,['Alarm_bell_ringing' 'Speech']
melspec_2085.npy,['Dishes' 'Speech']
melspec_2434.npy,['Speech' 'Vacuum_cleaner']
melspec_775.npy,['Dog' 'Speech']
melspec_1666.npy,['Speech']
melspec_86.npy,['Speech' 'Vacuum_cleaner']
melspec_1670.npy,['Speech']
melspec_604.npy,['Blender' 'Electric_shaver_toothbrush' 'Speech']
melspec_691.npy,['Speech']
melspec_576.npy,['Speech' 'Vacuum_cleaner']
melspec_1667.npy,['Speech']
melspec_723.npy,['Running_water' 'Speech']
melspec_209.npy,['Speech']
melspec_2348.npy,['Speech']
melspec_1738.npy,['Running_water' 'Speech']
melspec_677.npy,['Running_water' 'Speech']
melspec_896.npy,['Dishes' 'Frying' 'Speech']
melspec_2038.npy,['Electric_shaver_toothbrush' 'Speech']
melspec_711.npy,['Blender' 'Speech']
melspec_981.npy,['Blender' 'Speech']
melspec_1585.npy,['Electric_shaver_toothbrush' 'Speech']
melspec_630.npy,['Dishes' 'Frying' 'Speech']
melspec_1417.npy,['Running_water' 'Speech']
melspec_1988.npy,['Cat' 'Speech']
melspec_1055.npy,['Alarm_bell_ringing' 'Speech']
melspec_1866.npy,['Blender' 'Speech']
melspec_89.npy,['Speech' 'Vacuum_cleaner']
melspec_2368.npy,['Dishes' 'Frying' 'Speech']
melspec_1794.npy,['Speech' 'Vacuum_cleaner']
melspec_419.npy,['Dishes' 'Frying' 'Speech']
melspec_1776.npy,['Dishes' 'Frying' 'Speech']
melspec_75.npy,['Dishes' 'Frying' 'Speech']
melspec_816.npy,['Alarm_bell_ringing' 'Speech']
melspec_736.npy,['Speech' 'Vacuum_cleaner']
melspec_1457.npy,['Speech']
melspec_2244.npy,['Blender' 'Speech']
melspec_2018.npy,['Blender' 'Speech']
melspec_2268.npy,['Electric_shaver_toothbrush' 'Speech']
melspec_260.npy,['Dishes' 'Frying' 'Speech']
melspec_1283.npy,['Speech' 'Vacuum_cleaner']
melspec_983.npy,['Blender' 'Running_water' 'Speech']
melspec_2007.npy,['Frying' 'Speech']
melspec_727.npy,['Cat' 'Speech']
melspec_221.npy,['Alarm_bell_ringing' 'Speech']
melspec_2442.npy,['Speech']
melspec_253.npy,['Dishes' 'Frying' 'Speech']
melspec_2292.npy,['Dog' 'Speech']
melspec_1774.npy,['Dog' 'Speech']
melspec_1918.npy,['Alarm_bell_ringing' 'Speech']
melspec_1420.npy,['Dog' 'Speech']
melspec_738.npy,['Blender' 'Speech' 'Vacuum_cleaner']
melspec_2199.npy,['Running_water' 'Speech']
melspec_1348.npy,['Blender' 'Speech']
melspec_2325.npy,['Speech']
melspec_2256.npy,['Speech']
melspec_830.npy,['Dishes' 'Frying' 'Speech']
melspec_2448.npy,['Blender' 'Speech']
melspec_1608.npy,['Dog' 'Speech']
melspec_1438.npy,['Speech' 'Vacuum_cleaner']
melspec_54.npy,['Speech']
melspec_1547.npy,['Alarm_bell_ringing' 'Speech']
melspec_1532.npy,['Alarm_bell_ringing' 'Speech']
melspec_449.npy,['Speech']
melspec_27.npy,['Speech']
melspec_912.npy,['Cat' 'Speech']
melspec_1025.npy,['Dishes' 'Frying' 'Speech']
melspec_169.npy,['Speech']
melspec_649.npy,['Dog' 'Speech']
melspec_1707.npy,['Alarm_bell_ringing' 'Speech']
melspec_190.npy,['Blender' 'Speech']
melspec_804.npy,['Dishes' 'Running_water' 'Speech']
melspec_1038.npy,['Electric_shaver_toothbrush' 'Speech']
melspec_2156.npy,['Dishes' 'Frying' 'Speech']
melspec_2288.npy,['Speech' 'Vacuum_cleaner']
melspec_2084.npy,['Speech']
melspec_2443.npy,['Running_water' 'Speech']
melspec_1782.npy,['Electric_shaver_toothbrush' 'Speech']
melspec_224.npy,['Alarm_bell_ringing' 'Speech']
melspec_2246.npy,['Dishes' 'Frying' 'Speech']
melspec_306.npy,['Speech' 'Vacuum_cleaner']
melspec_1169.npy,['Dishes' 'Frying' 'Speech']
melspec_508.npy,['Running_water' 'Speech']
melspec_488.npy,['Dishes' 'Frying' 'Speech']
melspec_589.npy,['Speech' 'Vacuum_cleaner']
melspec_1665.npy,['Speech']
melspec_363.npy,['Blender' 'Speech']
melspec_842.npy,['Speech' 'Vacuum_cleaner']
melspec_1309.npy,['Dog' 'Speech']
melspec_490.npy,['Blender' 'Speech']
melspec_304.npy,['Alarm_bell_ringing' 'Speech']
melspec_596.npy,['Blender' 'Speech']
melspec_684.npy,['Dog' 'Speech']
melspec_515.npy,['Running_water' 'Speech']
melspec_1844.npy,['Alarm_bell_ringing' 'Speech']
melspec_12.npy,['Speech' 'Vacuum_cleaner']
melspec_1268.npy,['Alarm_bell_ringing' 'Speech']
melspec_1463.npy,['Alarm_bell_ringing' 'Speech']
melspec_32.npy,['Dog' 'Speech']
melspec_1298.npy,['Speech']
melspec_798.npy,['Speech']
melspec_1128.npy,['Speech' 'Vacuum_cleaner']
melspec_70.npy,['Speech' 'Vacuum_cleaner']
melspec_2473.npy,['Speech']
melspec_1075.npy,['Blender' 'Speech']
melspec_241.npy,['Electric_shaver_toothbrush' 'Speech']
melspec_1615.npy,['Electric_shaver_toothbrush' 'Speech']
melspec_301.npy,['Electric_shaver_toothbrush' 'Speech']
melspec_1571.npy,['Dog' 'Speech']
melspec_2259.npy,['Electric_shaver_toothbrush' 'Speech']
melspec_680.npy,['Running_water']
melspec_2367.npy,['Speech']
melspec_871.npy,['Dishes' 'Frying' 'Speech']
melspec_2062.npy,['Alarm_bell_ringing' 'Speech']
melspec_13.npy,['Dishes' 'Frying' 'Speech']
melspec_2281.npy,['Alarm_bell_ringing' 'Speech']
melspec_1302.npy,['Speech']
melspec_14.npy,['Running_water' 'Speech']
melspec_1226.npy,['Speech' 'Vacuum_cleaner']
melspec_2044.npy,['Dog' 'Speech']
melspec_1205.npy,['Speech']
melspec_98.npy,['Speech']
melspec_1840.npy,['Running_water' 'Speech']
melspec_2028.npy,['Speech']
melspec_357.npy,['Alarm_bell_ringing' 'Speech']
melspec_1941.npy,['Speech']
melspec_1901.npy,['Blender' 'Speech']
melspec_176.npy,['Blender' 'Speech']
melspec_2407.npy,['Blender' 'Speech']
melspec_244.npy,['Dishes' 'Frying' 'Speech']
melspec_2126.npy,['Cat' 'Speech']
melspec_1403.npy,['Dishes' 'Running_water' 'Speech']
melspec_1044.npy,['Dishes' 'Frying' 'Speech']
melspec_2430.npy,['Running_water' 'Speech']
melspec_1184.npy,['Dog' 'Speech']
melspec_2045.npy,['Blender' 'Speech']
melspec_134.npy,['Blender' 'Electric_shaver_toothbrush' 'Speech']
melspec_1627.npy,['Dishes' 'Frying' 'Speech']
melspec_1023.npy,['Dog' 'Speech']
melspec_602.npy,['Speech' 'Vacuum_cleaner']
melspec_2412.npy,['Dishes' 'Frying' 'Speech']
melspec_309.npy,['Blender' 'Speech']
melspec_888.npy,['Dog' 'Speech']
melspec_743.npy,['Blender' 'Speech']
melspec_1480.npy,['Speech']
melspec_168.npy,['Alarm_bell_ringing' 'Speech']
melspec_0.npy,['Speech']
melspec_1450.npy,['Running_water' 'Speech']
melspec_1235.npy,['Speech']
melspec_1474.npy,['Speech']
melspec_1047.npy,['Blender' 'Speech']
melspec_466.npy,['Dog' 'Speech']
melspec_621.npy,['Blender' 'Speech']
melspec_1484.npy,['Alarm_bell_ringing' 'Speech']
melspec_328.npy,['Electric_shaver_toothbrush' 'Speech']
melspec_1654.npy,['Alarm_bell_ringing' 'Dog' 'Speech']
melspec_1561.npy,['Speech']
melspec_1159.npy,['Alarm_bell_ringing' 'Speech']
melspec_1397.npy,['Speech']
melspec_915.npy,['Dog' 'Speech']
melspec_1694.npy,['Speech']
melspec_611.npy,['Speech' 'Vacuum_cleaner']
melspec_1796.npy,['Dog' 'Speech']
melspec_1723.npy,['Alarm_bell_ringing' 'Speech']
melspec_455.npy,['Electric_shaver_toothbrush' 'Speech']
melspec_2183.npy,['Electric_shaver_toothbrush' 'Speech']
melspec_1514.npy,['Speech' 'Vacuum_cleaner']
melspec_2188.npy,['Alarm_bell_ringing' 'Speech']
melspec_1849.npy,['Running_water' 'Speech']
melspec_2215.npy,['Dishes' 'Frying' 'Speech']
melspec_1596.npy,['Speech' 'Vacuum_cleaner']
melspec_861.npy,['Speech' 'Vacuum_cleaner']
melspec_2204.npy,['Dishes' 'Speech']
melspec_1369.npy,['Electric_shaver_toothbrush' 'Speech']
melspec_521.npy,['Speech']
melspec_1697.npy,['Dishes' 'Speech']
melspec_2401.npy,['Electric_shaver_toothbrush' 'Speech']
melspec_1249.npy,['Running_water' 'Speech']
melspec_219.npy,['Speech']
melspec_315.npy,['Electric_shaver_toothbrush' 'Speech']
melspec_1331.npy,['Dog' 'Speech']
melspec_1767.npy,['Speech' 'Vacuum_cleaner']
melspec_545.npy,['Alarm_bell_ringing' 'Speech']
melspec_564.npy,['Alarm_bell_ringing' 'Speech']
melspec_1523.npy,['Speech']
melspec_1768.npy,['Electric_shaver_toothbrush' 'Speech']
melspec_155.npy,['Speech']
melspec_931.npy,['Running_water' 'Speech']
melspec_1022.npy,['Alarm_bell_ringing' 'Speech']
melspec_249.npy,['Dishes' 'Frying' 'Speech']
melspec_1264.npy,['Running_water' 'Speech']
